dstport,protocol,tag
26330,UDP,IMAP
23627,TCP,SMTP
51798,UDP,HTTP
13440,ICMP,IMAP
25368,TCP,SMTP
61170,UDP,Telnet
274,ICMP,SMTP
18804,ICMP,DNS
16315,ICMP,IMAP
5668,ICMP,DNS
18072,ICMP,IMAP
63767,ICMP,FTP
35505,UDP,HTTP
21978,TCP,DNS
37134,TCP,Telnet
12011,UDP,HTTPS
22839,ICMP,Telnet
6105,TCP,Telnet
8357,ICMP,SMTP
1313,ICMP,FTP
10084,TCP,POP3
14750,TCP,SMTP
63264,UDP,SMTP
25296,ICMP,DNS
55572,TCP,SSH
33098,ICMP,POP3
61526,UDP,SMTP
227,UDP,SMTP
5274,ICMP,Telnet
38579,UDP,Telnet
44201,ICMP,HTTPS
34788,TCP,Telnet
36000,ICMP,HTTPS
9851,TCP,SSH
50952,UDP,DNS
101,UDP,DNS
28928,ICMP,POP3
5124,TCP,IMAP
48988,TCP,HTTPS
42943,UDP,HTTP
17364,TCP,Telnet
12046,TCP,Telnet
11060,TCP,Telnet
44596,ICMP,Telnet
8600,ICMP,SMTP
3174,UDP,Telnet
63992,UDP,FTP
52220,TCP,HTTP
54017,ICMP,POP3
60317,TCP,HTTP
5547,TCP,POP3
51516,ICMP,SSH
38470,UDP,FTP
65075,ICMP,FTP
26941,TCP,POP3
38718,UDP,SSH
5109,UDP,DNS
38511,UDP,IMAP
63602,ICMP,FTP
57279,UDP,IMAP
1064,UDP,SSH
31759,ICMP,IMAP
34169,ICMP,IMAP
13435,TCP,SMTP
14858,TCP,SSH
63363,UDP,SSH
7248,ICMP,HTTPS
13801,UDP,SSH
38310,TCP,POP3
59647,ICMP,POP3
7825,UDP,SMTP
13857,ICMP,FTP
64164,ICMP,HTTP
29431,UDP,IMAP
53292,TCP,IMAP
45364,ICMP,DNS
48517,TCP,FTP
57806,TCP,Telnet
27847,UDP,FTP
48324,ICMP,Telnet
9048,ICMP,Telnet
13744,TCP,HTTPS
60527,TCP,HTTP
41209,ICMP,POP3
13661,UDP,IMAP
28217,TCP,HTTPS
24014,TCP,HTTP
43164,TCP,HTTP
65082,TCP,IMAP
51917,ICMP,POP3
33125,ICMP,Telnet
19863,UDP,HTTP
30080,TCP,HTTPS
53034,TCP,IMAP
25810,UDP,SMTP
15240,TCP,IMAP
64264,UDP,Telnet
51563,TCP,SSH
10814,UDP,DNS
45260,UDP,HTTP
62579,TCP,HTTP
62729,ICMP,SSH
44226,UDP,Telnet
27736,TCP,HTTPS
850,TCP,DNS
37669,TCP,DNS
38841,ICMP,SSH
48958,UDP,DNS
40792,UDP,FTP
34852,TCP,SSH
16914,TCP,IMAP
39296,TCP,HTTPS
8985,ICMP,POP3
57590,ICMP,DNS
1296,TCP,FTP
45845,ICMP,HTTPS
47297,ICMP,HTTPS
2671,UDP,SSH
42488,UDP,SMTP
11713,TCP,Telnet
24484,TCP,Telnet
8819,UDP,IMAP
23900,TCP,POP3
47967,TCP,HTTPS
5474,TCP,Telnet
23771,TCP,Telnet
55829,TCP,DNS
50747,UDP,SMTP
49131,UDP,SSH
13049,TCP,Telnet
24011,UDP,SSH
35502,UDP,HTTP
13436,UDP,HTTPS
41734,TCP,Telnet
42937,ICMP,IMAP
10482,UDP,HTTPS
4521,ICMP,SMTP
46397,ICMP,Telnet
4199,ICMP,HTTP
50515,UDP,SMTP
9951,UDP,FTP
13709,UDP,SSH
7122,TCP,FTP
9973,ICMP,SSH
65413,ICMP,HTTPS
51677,ICMP,DNS
40647,TCP,Telnet
46870,UDP,HTTP
62780,ICMP,Telnet
47014,ICMP,SSH
19976,TCP,IMAP
45184,TCP,DNS
34082,UDP,IMAP
37711,UDP,HTTPS
35582,TCP,DNS
22956,UDP,IMAP
28380,UDP,HTTPS
35793,UDP,DNS
48307,UDP,FTP
20155,ICMP,HTTP
35662,ICMP,POP3
1910,TCP,DNS
63429,TCP,Telnet
9906,ICMP,Telnet
62075,ICMP,DNS
15931,TCP,IMAP
48265,TCP,SSH
31577,ICMP,IMAP
60750,UDP,FTP
21023,UDP,HTTP
41408,ICMP,POP3
38190,UDP,HTTP
52248,UDP,FTP
36837,TCP,IMAP
10931,TCP,SSH
22136,UDP,Telnet
62704,TCP,IMAP
32884,ICMP,DNS
21268,TCP,IMAP
55314,TCP,SMTP
63022,UDP,HTTP
57073,ICMP,Telnet
20234,TCP,POP3
36040,ICMP,HTTPS
19364,TCP,FTP
59346,TCP,Telnet
47960,ICMP,SSH
61989,UDP,IMAP
19384,UDP,Telnet
16222,TCP,Telnet
30935,ICMP,Telnet
8554,ICMP,Telnet
50077,TCP,Telnet
47001,UDP,SMTP
58634,TCP,SSH
27506,TCP,SSH
10765,UDP,DNS
50918,TCP,SMTP
38678,ICMP,DNS
43552,UDP,DNS
63419,UDP,IMAP
20949,UDP,SMTP
5228,ICMP,FTP
34436,UDP,POP3
64897,UDP,Telnet
57910,TCP,HTTP
39938,TCP,SSH
23929,TCP,IMAP
43602,ICMP,FTP
37956,UDP,IMAP
10645,TCP,SSH
16149,ICMP,HTTPS
56663,ICMP,SSH
58188,ICMP,DNS
25189,ICMP,IMAP
59499,UDP,HTTPS
31543,ICMP,SSH
54848,UDP,POP3
35634,ICMP,DNS
34012,ICMP,FTP
49627,ICMP,HTTPS
18730,ICMP,Telnet
27070,TCP,HTTPS
1368,ICMP,HTTPS
60108,ICMP,SSH
46677,UDP,HTTP
24738,ICMP,IMAP
13695,TCP,Telnet
35641,UDP,FTP
48681,TCP,HTTP
14353,UDP,Telnet
6910,TCP,HTTP
23294,UDP,SMTP
30402,UDP,HTTP
19189,UDP,DNS
25914,ICMP,SSH
39644,TCP,POP3
15452,ICMP,IMAP
31138,UDP,HTTP
19622,TCP,FTP
46472,ICMP,HTTPS
23641,ICMP,HTTPS
64165,UDP,SMTP
40278,ICMP,IMAP
55319,TCP,SMTP
24007,UDP,SMTP
37413,TCP,FTP
26764,ICMP,HTTP
29135,UDP,FTP
13733,UDP,FTP
15619,UDP,FTP
7739,ICMP,Telnet
34804,ICMP,IMAP
62984,ICMP,HTTP
6017,TCP,DNS
50841,UDP,HTTPS
17382,ICMP,SMTP
18885,ICMP,POP3
63639,ICMP,FTP
32664,TCP,DNS
40850,TCP,POP3
29164,TCP,SMTP
55036,TCP,IMAP
62444,UDP,SSH
48144,ICMP,Telnet
29297,ICMP,IMAP
41302,TCP,SSH
5453,ICMP,FTP
21291,ICMP,DNS
58220,ICMP,IMAP
8777,ICMP,HTTP
31240,TCP,HTTP
24947,ICMP,SMTP
18740,ICMP,HTTPS
25104,TCP,DNS
16976,TCP,SMTP
6504,TCP,HTTPS
41965,ICMP,HTTPS
40001,TCP,HTTP
25196,ICMP,IMAP
8655,TCP,Telnet
19704,TCP,IMAP
2515,UDP,Telnet
9154,ICMP,FTP
17563,TCP,SMTP
44932,TCP,Telnet
37308,ICMP,HTTP
41873,UDP,Telnet
58846,ICMP,FTP
34208,TCP,SMTP
23085,UDP,POP3
552,ICMP,SSH
62882,UDP,DNS
63966,UDP,POP3
18032,UDP,DNS
57059,UDP,HTTP
59783,UDP,HTTP
38395,TCP,SMTP
48972,UDP,HTTPS
56145,UDP,FTP
40151,UDP,HTTPS
33381,ICMP,SSH
34822,ICMP,FTP
45459,UDP,HTTP
64730,ICMP,FTP
45556,ICMP,POP3
3687,TCP,HTTPS
59476,ICMP,DNS
48176,ICMP,HTTPS
35789,ICMP,DNS
11615,ICMP,HTTPS
26669,ICMP,HTTPS
38916,UDP,IMAP
54961,TCP,SSH
56870,UDP,Telnet
877,TCP,Telnet
36879,UDP,HTTPS
29158,ICMP,IMAP
57011,TCP,DNS
61041,TCP,DNS
54211,TCP,FTP
4820,ICMP,IMAP
14638,ICMP,DNS
40287,UDP,IMAP
64477,ICMP,Telnet
7014,TCP,HTTP
47577,UDP,POP3
45829,ICMP,SMTP
7112,ICMP,SMTP
7454,UDP,HTTPS
28926,ICMP,HTTP
16701,TCP,FTP
59063,UDP,SSH
46018,ICMP,SSH
16345,TCP,HTTPS
29496,TCP,Telnet
15573,TCP,Telnet
56590,UDP,FTP
3514,TCP,POP3
2160,UDP,HTTPS
19022,UDP,Telnet
35861,UDP,IMAP
10349,TCP,HTTP
51633,TCP,HTTP
5979,ICMP,DNS
16239,ICMP,HTTPS
27409,TCP,DNS
62123,TCP,IMAP
54783,UDP,IMAP
7533,UDP,SSH
65444,UDP,POP3
39383,ICMP,SSH
9759,TCP,HTTP
31389,UDP,HTTPS
3434,ICMP,SSH
59094,UDP,FTP
61531,TCP,HTTP
11229,ICMP,HTTP
34705,ICMP,SMTP
5032,ICMP,SMTP
43157,TCP,DNS
28890,TCP,SMTP
34436,UDP,POP3
26787,UDP,HTTPS
60907,UDP,SMTP
33861,ICMP,SMTP
33113,TCP,SMTP
48976,TCP,DNS
32289,UDP,DNS
32807,UDP,HTTPS
40312,ICMP,DNS
36696,ICMP,FTP
48880,ICMP,SMTP
18703,UDP,SSH
30592,ICMP,SSH
42111,UDP,HTTP
9681,ICMP,SSH
32416,TCP,FTP
16811,UDP,HTTPS
52366,ICMP,SMTP
6526,TCP,Telnet
46570,TCP,SSH
31381,UDP,DNS
24769,ICMP,Telnet
55096,TCP,HTTP
34066,TCP,POP3
10112,TCP,SMTP
63480,UDP,SMTP
17621,TCP,IMAP
8646,TCP,SMTP
16654,TCP,POP3
54092,ICMP,SSH
45351,UDP,HTTP
44848,TCP,SMTP
61932,UDP,HTTP
48803,UDP,DNS
41117,UDP,SSH
32023,TCP,SSH
32629,ICMP,HTTPS
6607,ICMP,DNS
47775,UDP,FTP
8986,TCP,SSH
6314,TCP,HTTP
45675,UDP,POP3
44360,ICMP,HTTP
9104,TCP,HTTP
1740,TCP,IMAP
54362,ICMP,HTTP
58881,TCP,FTP
32130,ICMP,HTTPS
35225,TCP,Telnet
25467,ICMP,DNS
48278,ICMP,HTTP
19932,UDP,Telnet
42488,UDP,SMTP
30635,ICMP,HTTP
20953,ICMP,SSH
32058,ICMP,HTTP
31937,UDP,IMAP
7359,TCP,HTTP
59010,ICMP,POP3
41164,UDP,SMTP
51004,UDP,SMTP
65212,TCP,DNS
9131,UDP,SMTP
61991,UDP,HTTPS
7160,TCP,POP3
14577,ICMP,POP3
4132,UDP,SMTP
30001,TCP,IMAP
7274,TCP,HTTP
33260,TCP,SSH
44326,UDP,SMTP
41050,TCP,Telnet
34033,ICMP,Telnet
40799,ICMP,SMTP
34877,UDP,SSH
55258,TCP,POP3
59305,UDP,Telnet
17530,UDP,POP3
30280,TCP,FTP
2226,UDP,FTP
64166,ICMP,HTTPS
30582,TCP,HTTPS
43395,ICMP,HTTPS
28961,UDP,HTTPS
57166,UDP,FTP
20925,TCP,HTTPS
57409,ICMP,POP3
57990,ICMP,SSH
60373,UDP,SMTP
34993,TCP,FTP
56490,ICMP,DNS
14452,ICMP,DNS
9198,TCP,SMTP
39136,UDP,POP3
43557,UDP,SSH
20114,TCP,SSH
42099,ICMP,HTTPS
61616,UDP,HTTPS
32607,UDP,DNS
34258,ICMP,SSH
48823,UDP,SMTP
10671,TCP,Telnet
5735,TCP,SSH
55570,ICMP,SSH
4333,UDP,Telnet
25935,TCP,IMAP
52696,TCP,IMAP
22843,UDP,Telnet
48003,TCP,IMAP
29025,TCP,POP3
20018,TCP,DNS
28990,UDP,SMTP
8542,UDP,SSH
8555,TCP,HTTP
33148,TCP,HTTP
56453,UDP,Telnet
50274,TCP,FTP
59593,TCP,HTTP
32586,TCP,SSH
32882,TCP,HTTPS
38531,UDP,Telnet
59791,TCP,DNS
14059,TCP,FTP
4090,ICMP,POP3
36909,UDP,HTTP
55375,UDP,SMTP
58962,ICMP,FTP
53654,TCP,DNS
60018,ICMP,Telnet
32265,TCP,HTTP
30855,ICMP,POP3
54638,ICMP,DNS
32101,UDP,POP3
63322,TCP,IMAP
59306,ICMP,POP3
31162,TCP,IMAP
29359,TCP,POP3
56742,TCP,FTP
39438,UDP,DNS
15806,TCP,HTTP
31113,ICMP,SSH
37180,ICMP,HTTP
9161,TCP,IMAP
16649,UDP,IMAP
40198,TCP,DNS
8215,UDP,IMAP
60349,ICMP,POP3
60335,UDP,Telnet
18582,TCP,SMTP
6605,TCP,HTTPS
56181,ICMP,HTTP
9667,UDP,Telnet
26325,UDP,FTP
62442,UDP,HTTPS
13854,ICMP,IMAP
46722,UDP,FTP
61868,TCP,Telnet
18918,ICMP,DNS
25842,ICMP,HTTPS
37723,UDP,POP3
40542,TCP,DNS
60680,TCP,HTTP
42954,ICMP,SMTP
62767,UDP,FTP
55242,TCP,SSH
49876,TCP,DNS
63826,UDP,SSH
23004,UDP,DNS
24482,TCP,SSH
50884,TCP,HTTP
16667,TCP,DNS
21556,ICMP,HTTP
29611,UDP,DNS
50521,TCP,Telnet
1567,UDP,HTTPS
28105,TCP,DNS
27611,ICMP,SSH
21013,UDP,Telnet
49229,ICMP,FTP
17017,ICMP,POP3
42009,TCP,Telnet
6321,UDP,SSH
17954,ICMP,FTP
52597,TCP,SMTP
57364,TCP,HTTP
28959,UDP,Telnet
35389,ICMP,HTTPS
40191,UDP,SMTP
4763,TCP,SSH
1833,ICMP,Telnet
51594,TCP,DNS
1068,ICMP,SSH
25712,ICMP,HTTPS
627,ICMP,Telnet
45139,TCP,HTTPS
20717,UDP,HTTP
42287,UDP,IMAP
27605,TCP,HTTP
29553,UDP,DNS
58075,ICMP,DNS
31604,TCP,Telnet
39652,TCP,SMTP
28824,UDP,IMAP
2884,UDP,POP3
6639,ICMP,Telnet
18539,UDP,SMTP
16097,UDP,IMAP
43949,ICMP,Telnet
2949,UDP,HTTPS
12830,ICMP,SMTP
44829,ICMP,HTTP
62457,UDP,HTTPS
50686,TCP,IMAP
49490,UDP,POP3
40604,UDP,POP3
27148,ICMP,Telnet
60915,TCP,Telnet
57237,TCP,IMAP
43394,TCP,DNS
645,ICMP,HTTPS
33587,UDP,IMAP
37147,UDP,SSH
51133,ICMP,Telnet
12269,TCP,SMTP
1355,TCP,SMTP
10200,UDP,FTP
11087,ICMP,SSH
43634,TCP,DNS
55932,TCP,DNS
47181,ICMP,SSH
65244,ICMP,SSH
19789,TCP,SMTP
50460,UDP,DNS
60005,ICMP,FTP
31761,UDP,DNS
44905,TCP,HTTPS
45765,TCP,SMTP
47502,TCP,SSH
40516,ICMP,SSH
51842,ICMP,DNS
39058,UDP,POP3
1548,UDP,HTTPS
15420,ICMP,IMAP
52404,TCP,HTTP
47284,TCP,Telnet
33220,UDP,HTTP
10090,ICMP,DNS
46816,UDP,Telnet
46575,UDP,HTTPS
22014,TCP,SSH
5798,UDP,Telnet
24759,ICMP,HTTPS
38737,UDP,HTTP
23659,ICMP,POP3
6232,TCP,FTP
17182,ICMP,IMAP
22877,TCP,SMTP
32390,TCP,POP3
32236,ICMP,Telnet
31674,TCP,HTTPS
64458,ICMP,SMTP
60288,UDP,DNS
31655,TCP,FTP
57936,ICMP,SMTP
36272,ICMP,POP3
1616,ICMP,HTTP
62803,TCP,HTTPS
59585,ICMP,SSH
27849,UDP,POP3
47859,UDP,SMTP
53594,TCP,SSH
42852,ICMP,HTTPS
21389,TCP,SMTP
59292,UDP,FTP
17199,ICMP,POP3
56640,TCP,Telnet
1783,ICMP,IMAP
10975,ICMP,POP3
35371,UDP,Telnet
6501,UDP,IMAP
54807,UDP,SSH
58210,ICMP,HTTPS
31360,TCP,Telnet
48053,UDP,FTP
61461,UDP,DNS
51037,ICMP,IMAP
24553,TCP,SMTP
56380,TCP,FTP
17231,TCP,HTTP
33280,UDP,FTP
61260,TCP,IMAP
7693,ICMP,POP3
63935,UDP,SSH
40023,TCP,POP3
20381,ICMP,SSH
41475,ICMP,IMAP
25415,UDP,SMTP
49148,ICMP,DNS
52280,ICMP,POP3
62233,TCP,POP3
8395,TCP,DNS
32596,UDP,HTTPS
12503,UDP,POP3
53273,TCP,FTP
20305,ICMP,HTTP
32599,TCP,HTTP
63252,TCP,SSH
62996,ICMP,SSH
42104,ICMP,POP3
47321,UDP,IMAP
31027,TCP,HTTP
64104,TCP,HTTPS
47349,ICMP,IMAP
1078,TCP,POP3
21288,UDP,HTTPS
63096,ICMP,IMAP
52975,ICMP,SMTP
26931,TCP,SMTP
45020,ICMP,Telnet
63143,ICMP,HTTP
28396,TCP,HTTP
59594,ICMP,HTTPS
8700,UDP,POP3
55283,TCP,FTP
52663,TCP,Telnet
13239,ICMP,HTTP
58230,TCP,SMTP
34329,ICMP,POP3
24965,UDP,IMAP
52710,TCP,IMAP
45717,UDP,HTTP
50167,UDP,DNS
32965,UDP,Telnet
41985,TCP,IMAP
60011,ICMP,SMTP
56555,UDP,Telnet
55588,TCP,SSH
47464,ICMP,DNS
20944,UDP,DNS
29186,TCP,FTP
33695,ICMP,POP3
14790,ICMP,Telnet
6204,ICMP,HTTP
4717,UDP,POP3
60814,TCP,SSH
20001,TCP,SMTP
13065,UDP,HTTP
4960,TCP,Telnet
47850,TCP,POP3
61120,TCP,SMTP
41870,UDP,SSH
12598,ICMP,IMAP
31092,UDP,SMTP
51456,UDP,DNS
4972,UDP,HTTPS
9702,UDP,FTP
46281,ICMP,FTP
40229,UDP,SMTP
55927,ICMP,DNS
1395,TCP,DNS
41923,UDP,HTTP
56497,TCP,HTTP
42549,TCP,DNS
38647,UDP,SSH
48634,UDP,FTP
44078,TCP,HTTP
23211,UDP,IMAP
61474,TCP,DNS
35085,ICMP,DNS
57468,UDP,SMTP
49778,ICMP,POP3
48853,UDP,Telnet
25937,TCP,POP3
24134,TCP,SSH
49221,ICMP,DNS
2394,ICMP,POP3
47391,ICMP,FTP
51622,UDP,SMTP
30470,UDP,SMTP
57876,ICMP,IMAP
61139,UDP,SSH
6678,TCP,POP3
5892,TCP,HTTP
25538,UDP,HTTPS
62576,ICMP,POP3
34129,ICMP,HTTP
63290,ICMP,SMTP
13906,TCP,HTTPS
55694,UDP,HTTP
24065,ICMP,DNS
18091,UDP,HTTPS
43616,ICMP,POP3
16664,ICMP,Telnet
54,UDP,HTTPS
39318,TCP,DNS
41529,TCP,IMAP
27528,UDP,HTTP
63868,UDP,SSH
32413,TCP,SMTP
3073,UDP,HTTPS
62337,ICMP,SSH
9294,UDP,FTP
40521,ICMP,Telnet
42034,TCP,HTTP
46667,ICMP,FTP
17374,TCP,FTP
21228,UDP,Telnet
11070,ICMP,POP3
31586,TCP,HTTPS
33601,ICMP,HTTP
15973,TCP,DNS
11556,ICMP,DNS
5824,TCP,DNS
13427,TCP,SSH
34768,ICMP,DNS
5617,UDP,SMTP
44628,ICMP,IMAP
30173,ICMP,SMTP
24712,ICMP,IMAP
4739,TCP,SSH
33991,UDP,FTP
65331,UDP,FTP
53352,UDP,HTTPS
37142,ICMP,HTTPS
41846,UDP,Telnet
29637,UDP,HTTPS
50672,UDP,Telnet
5661,TCP,SMTP
3315,UDP,SMTP
8168,UDP,FTP
54885,UDP,POP3
23886,UDP,Telnet
5253,TCP,DNS
64840,ICMP,DNS
21208,UDP,DNS
48120,UDP,HTTPS
13569,ICMP,HTTPS
14092,TCP,SSH
36405,UDP,HTTP
20691,ICMP,Telnet
48865,ICMP,IMAP
40895,ICMP,HTTP
61734,TCP,HTTPS
8831,ICMP,HTTP
43550,TCP,HTTP
63029,ICMP,SSH
43588,TCP,SSH
57123,TCP,SMTP
22091,TCP,IMAP
34967,TCP,SMTP
18366,TCP,IMAP
31548,ICMP,Telnet
41755,UDP,POP3
46684,ICMP,IMAP
50211,TCP,HTTPS
61470,ICMP,SMTP
49481,ICMP,IMAP
63033,TCP,POP3
60678,UDP,SSH
17755,TCP,IMAP
16557,ICMP,POP3
57427,UDP,DNS
33465,ICMP,SSH
24559,ICMP,POP3
55908,TCP,FTP
3541,TCP,HTTP
15663,TCP,Telnet
20352,UDP,FTP
38325,TCP,Telnet
36803,TCP,HTTP
49215,TCP,Telnet
24235,ICMP,SMTP
53289,TCP,SSH
60477,ICMP,DNS
18546,TCP,HTTP
4687,UDP,FTP
23552,UDP,HTTP
45524,ICMP,Telnet
53321,ICMP,DNS
37739,UDP,SSH
46280,TCP,HTTPS
14940,ICMP,HTTP
48887,ICMP,HTTP
44337,UDP,IMAP
63801,UDP,Telnet
14027,ICMP,Telnet
61026,ICMP,FTP
28431,TCP,SSH
65369,TCP,Telnet
53776,ICMP,HTTP
53829,TCP,SSH
2614,TCP,Telnet
1639,TCP,SMTP
59473,ICMP,HTTP
7675,UDP,FTP
36925,TCP,IMAP
42140,UDP,HTTPS
15957,TCP,DNS
23240,UDP,FTP
38943,UDP,HTTP
29496,ICMP,HTTPS
45341,UDP,SSH
61456,ICMP,HTTP
13975,ICMP,HTTPS
31417,TCP,DNS
56176,UDP,Telnet
12006,TCP,HTTPS
55963,UDP,Telnet
13258,TCP,FTP
50837,TCP,DNS
8489,TCP,HTTPS
47475,UDP,POP3
3559,UDP,FTP
29954,UDP,POP3
60331,UDP,IMAP
5987,TCP,DNS
35132,TCP,SMTP
18412,UDP,SMTP
42838,TCP,FTP
13764,TCP,HTTPS
57834,ICMP,FTP
31882,UDP,POP3
47118,ICMP,HTTPS
60478,ICMP,DNS
38774,UDP,Telnet
40486,ICMP,IMAP
52821,UDP,SMTP
14827,UDP,Telnet
35083,TCP,POP3
64425,ICMP,SMTP
9922,UDP,HTTP
20500,ICMP,Telnet
4732,TCP,POP3
55423,UDP,FTP
56754,UDP,HTTP
9610,UDP,IMAP
55527,ICMP,HTTP
43589,TCP,HTTPS
28402,TCP,SSH
55017,ICMP,FTP
54082,TCP,SMTP
1775,TCP,IMAP
18521,UDP,DNS
58329,ICMP,IMAP
55881,ICMP,SMTP
20052,TCP,SMTP
37598,UDP,HTTP
49267,ICMP,SMTP
19574,TCP,DNS
2326,TCP,HTTP
8984,UDP,DNS
60623,UDP,SMTP
51417,TCP,IMAP
59544,TCP,IMAP
42936,TCP,SSH
30015,UDP,DNS
10616,ICMP,SSH
12885,UDP,SSH
4660,TCP,POP3
34991,ICMP,FTP
28497,UDP,SMTP
44306,UDP,HTTP
38435,UDP,POP3
50121,ICMP,SMTP
52274,TCP,DNS
56999,ICMP,POP3
40281,ICMP,Telnet
16329,TCP,IMAP
47794,TCP,HTTP
745,ICMP,POP3
11588,UDP,HTTP
26664,ICMP,HTTP
50281,UDP,HTTP
1089,TCP,POP3
19522,TCP,HTTPS
30372,ICMP,IMAP
10376,UDP,HTTP
14851,UDP,SSH
37014,ICMP,FTP
5050,TCP,IMAP
53814,ICMP,IMAP
45279,ICMP,FTP
44248,ICMP,Telnet
31469,UDP,FTP
10631,UDP,SMTP
57032,TCP,Telnet
9024,UDP,IMAP
65495,ICMP,POP3
37974,TCP,IMAP
50725,UDP,HTTPS
6729,UDP,DNS
55914,TCP,POP3
43453,TCP,FTP
39382,UDP,FTP
63084,UDP,POP3
45606,TCP,HTTP
10951,TCP,HTTPS
59656,TCP,DNS
39423,UDP,DNS
28739,TCP,HTTP
13312,UDP,FTP
23474,UDP,IMAP
30955,UDP,FTP
9808,UDP,SMTP
13132,TCP,HTTPS
1455,ICMP,DNS
36069,ICMP,DNS
53175,UDP,SSH
24658,ICMP,HTTPS
50342,UDP,Telnet
33910,TCP,IMAP
56367,UDP,IMAP
53561,ICMP,SMTP
44940,ICMP,SMTP
34303,TCP,FTP
36157,ICMP,DNS
58019,TCP,FTP
16656,TCP,POP3
21698,TCP,IMAP
10220,ICMP,FTP
45756,TCP,HTTP
9076,ICMP,SMTP
3986,TCP,FTP
3297,TCP,DNS
11109,UDP,DNS
41934,UDP,IMAP
32535,ICMP,SSH
24801,UDP,POP3
28879,ICMP,POP3
37875,UDP,SMTP
45955,UDP,IMAP
50304,TCP,IMAP
179,ICMP,FTP
14280,ICMP,IMAP
19923,UDP,SSH
50237,ICMP,IMAP
29937,UDP,IMAP
57035,UDP,Telnet
29843,ICMP,FTP
17428,TCP,IMAP
19918,ICMP,SMTP
52492,UDP,SSH
50552,UDP,SMTP
63184,TCP,Telnet
36411,TCP,FTP
2642,ICMP,SMTP
80,TCP,SMTP
23123,TCP,Telnet
49857,ICMP,FTP
62972,ICMP,SMTP
28492,TCP,POP3
23152,TCP,FTP
1921,ICMP,HTTPS
55782,TCP,IMAP
36568,UDP,Telnet
7399,TCP,IMAP
12441,UDP,HTTP
29388,UDP,IMAP
11872,ICMP,FTP
61780,UDP,HTTPS
51408,TCP,FTP
35837,ICMP,SMTP
2976,TCP,POP3
64560,TCP,POP3
10258,ICMP,DNS
50821,TCP,IMAP
17735,UDP,SSH
54202,TCP,DNS
39147,UDP,POP3
41023,TCP,HTTP
2527,UDP,SSH
24961,ICMP,HTTP
2061,UDP,Telnet
26126,UDP,SMTP
22844,TCP,HTTPS
37220,UDP,Telnet
22644,ICMP,IMAP
13962,TCP,DNS
39655,ICMP,IMAP
4158,ICMP,IMAP
3321,UDP,DNS
37933,TCP,SMTP
65109,ICMP,IMAP
28890,ICMP,HTTP
47977,TCP,SSH
47247,TCP,DNS
13990,UDP,Telnet
64335,TCP,DNS
22344,ICMP,IMAP
9316,ICMP,POP3
2545,TCP,HTTP
32903,TCP,POP3
3641,UDP,HTTP
52931,ICMP,FTP
50219,TCP,DNS
65182,UDP,HTTPS
6890,UDP,HTTPS
11625,TCP,SMTP
45971,TCP,SSH
49094,ICMP,IMAP
16529,UDP,DNS
6988,ICMP,POP3
26590,TCP,IMAP
57969,TCP,IMAP
45667,TCP,SSH
29152,TCP,FTP
26644,UDP,Telnet
2474,UDP,HTTP
58498,ICMP,SSH
7955,UDP,SSH
27397,ICMP,FTP
33499,TCP,HTTPS
35574,ICMP,Telnet
5663,ICMP,SSH
21911,UDP,DNS
23387,UDP,Telnet
26882,TCP,DNS
22150,UDP,HTTP
63049,ICMP,DNS
30420,UDP,HTTPS
49350,ICMP,Telnet
44954,UDP,SSH
34587,UDP,HTTPS
25600,UDP,DNS
29699,UDP,FTP
7708,UDP,HTTP
64931,UDP,HTTPS
17602,ICMP,HTTPS
6986,ICMP,HTTP
53439,ICMP,IMAP
17308,UDP,IMAP
63952,UDP,SSH
21862,ICMP,FTP
55241,ICMP,SMTP
64826,TCP,DNS
16144,ICMP,IMAP
25802,TCP,SSH
3294,ICMP,FTP
43417,ICMP,DNS
58854,UDP,Telnet
17336,ICMP,Telnet
44931,TCP,HTTP
1731,ICMP,Telnet
31222,TCP,Telnet
48025,TCP,DNS
57618,ICMP,POP3
44951,TCP,SMTP
24912,UDP,POP3
50838,UDP,HTTPS
41689,TCP,POP3
32964,ICMP,HTTP
23049,ICMP,Telnet
50656,UDP,IMAP
14494,TCP,HTTPS
19183,UDP,SSH
29786,UDP,Telnet
18907,TCP,Telnet
33202,UDP,Telnet
61358,UDP,SSH
55556,TCP,SMTP
43637,ICMP,SMTP
3596,TCP,POP3
13098,ICMP,Telnet
56886,ICMP,POP3
52553,UDP,HTTPS
52529,UDP,DNS
58309,TCP,SSH
2464,UDP,POP3
1711,ICMP,DNS
3602,TCP,IMAP
35863,TCP,HTTPS
22864,ICMP,SSH
64888,TCP,SMTP
52940,TCP,HTTP
58417,ICMP,DNS
44576,TCP,SSH
2173,UDP,DNS
10517,TCP,HTTPS
35933,UDP,POP3
16571,TCP,DNS
46000,ICMP,IMAP
7651,TCP,Telnet
52617,TCP,SSH
44516,UDP,HTTP
24483,UDP,HTTP
11777,UDP,Telnet
13143,ICMP,SSH
32545,TCP,HTTPS
13790,TCP,Telnet
41613,TCP,HTTPS
15217,UDP,Telnet
57414,UDP,HTTPS
61608,ICMP,HTTPS
15745,ICMP,FTP
16690,ICMP,FTP
40379,TCP,IMAP
12015,TCP,DNS
40290,TCP,HTTPS
46871,ICMP,POP3
11462,UDP,SMTP
22225,UDP,SMTP
31988,TCP,Telnet
7901,UDP,HTTPS
14893,TCP,DNS
